,Created At,Updated At,Closed At,Merged At,Details,Id
38,2019-05-20T18:46:43Z,2020-01-31T17:43:12Z,,,"
**Summary**

Adds functionality in the form of a check_distance function and a set_hold_properties function to atom_vec. These serve the role of enabling developers to program their own neighbor rebuild diagnostics for automated neighbor rebuilds. The interface to call these functions is also placed in neighbor.cpp

**Related Issues**


**Author(s)**

Adrian Diaz (University of Florida)

**Licensing**

By submitting this pull request, I agree, that my contribution will be included in LAMMPS and redistributed under either the GNU General Public License version 2 (GPL v2) or the GNU Lesser General Public License version 2.1 (LGPL v2.1).

**Backward Compatibility**

Clear of Conflict

**Implementation Notes**

The only additional computation for a standard run is three if checks in neighbor.cpp. The implementation was tested with a custom atom vec style that invokes extended objects. Correctness was verified by comparing the outputs of ""check every n"" with the automated rebuild strategy for dynamic simulations.

**Post Submission Checklist**

_Please check the fields below as they are completed **after** the pull request has been submitted. Delete lines that don't apply_


**Further Information, Files, and Links**




",12007030
39,2019-04-11T19:02:21Z,2020-01-31T17:43:19Z,,,"**Summary**

Fixes a memory error that would occur when both sendself and recvother in the borders routine were flagged to allocate ghosts in avec->unpack_border. The use of max== as a criterion to grow the array introduces a segfault since the index fed to unpack for the sendself routine assumes array allocation has already taken place for the ghosts received as part of recvother; the role played by the firstrecv array.

**Related Issues**

N/A

**Author(s)**

Adrian Diaz (University of Florida)

**Licensing**

By submitting this pull request, I agree, that my contribution will be included in LAMMPS and redistributed under either the GNU General Public License version 2 (GPL v2) or the GNU Lesser General Public License version 2.1 (LGPL v2.1).

**Backward Compatibility**

Clear of Conflict

**Implementation Notes**

Segfaulting case with a long cutoff radius was resolved.

**Post Submission Checklist**

_Please check the fields below as they are completed **after** the pull request has been submitted. Delete lines that don't apply_


**Further Information, Files, and Links**




",12007030
40,2019-03-28T21:22:58Z,2020-01-25T02:36:00Z,,,"**Summary**

This pull request implements exchange communication for fixes on Kokkos. This is a particular issue when using FixNeighHistory, which would fallback to classic communication. We expect to improve performance when using cuda-aware MPI implementations due to reduced number of copies to host memory.

**Related Issues**

No issue related to this pull request.

**Author(s)**

Denis Taniguchi (denis.taniguchi@gmail.com) - Newcastle University

**Licensing**

By submitting this pull request, I agree, that my contribution will be included in LAMMPS and redistributed under either the GNU General Public License version 2 (GPL v2) or the GNU Lesser General Public License version 2.1 (LGPL v2.1).

**Backward Compatibility**

No backward compatibility issues.

**Implementation Notes**

Major changes can be seen in CommKokkos::exchange_device. After all AtomVec exchanges are performed we loop over the fixes flagged as extra_grow. We call pack_exchange_kokkos/unpack_exchange_kokkos in each of them. Each fix has a separate call to MPI_Irecv/MPI_Send/MPI_Wait. Since there is no guarantee that the unpack in fixes will happen in the same order as in AtomVec (remember that we rely on atomic operations to define the index of the new incoming atom in AtomVec) we need a new interface that returns the indices assigned to each unpacked atom. That was included in AtomVecKokkos with empty default implementation (returning 0). Those indices are used while unpacking data for fixes ensuring that we correctly match the info in AtomVec with info in fixes.
This pull request include implementations for AtomVecSphereKokkos, FixNeighHistoryKokkos, and FixWallGranKokkos already compatible with the new feature in CommKokkos.
If you use AtomVecs not compatible with exchange comm for fixes we fallback to classic comm. This is verified using a new unpack_exchange_indices_flag member variable in AtomVecKokkos. If you wish to make your AtomVec* compatible with fixes exchange, set unpack_exchange_indices_flag to 1 and implement:
```
int unpack_exchange_kokkos(
  DAT::tdual_xfloat_2d &k_buf,
  DAT::tdual_int_1d &indices,
  int nrecv, int nlocal, int dim,
  X_FLOAT lo, X_FLOAT hi,
  ExecutionSpace `space);
```
Fixes must provide:
```
virtual int pack_exchange_kokkos(const int &nsend,DAT::tdual_xfloat_2d &buf,
                                 DAT::tdual_int_1d k_sendlist,
                                 DAT::tdual_int_1d k_copylist,
                                 ExecutionSpace space, int dim,
                                 X_FLOAT lo, X_FLOAT hi);
virtual void unpack_exchange_kokkos(DAT::tdual_xfloat_2d &k_buf,
                                    DAT::tdual_int_1d &indices,int nrecv,
                                    int nlocal,int dim,X_FLOAT lo,X_FLOAT hi,
                                    ExecutionSpace space);
```
Implementation was validated using the attached case, which is a variation of the chute case.
An example of command to run the case is given bellow:
`mpirun -np 3 lmp_kokkos_cuda_mpi -k on g 3 -sf kk -pk kokkos neigh half -in in.gran`

**Post Submission Checklist**

_Please check the fields below as they are completed **after** the pull request has been submitted. Delete lines that don't apply_

- [ ] The feature or features in this pull request is complete
- [ ] Licensing information is complete
- [ ] Corresponding author information is complete
- [ ] The source code follows the LAMMPS formatting guidelines
- [ ] Suitable new documentation files and/or updates to the existing docs are included
- [ ] The added/updated documentation is integrated and tested with the documentation build system
- [ ] The feature has been verified to work with the conventional build system
- [ ] The feature has been verified to work with the CMake based build system
- [ ] A package specific README file has been included or updated
- [ ] One or more example input decks are included

**Further Information, Files, and Links**

[in.gran.txt](https://github.com/lammps/lammps/files/3020186/in.gran.txt)
[data.chute.txt](https://github.com/lammps/lammps/files/3020188/data.chute.txt)

",12007030
41,2019-03-06T18:16:54Z,2019-06-27T04:20:52Z,,,"**Summary**

Adds an optimized fix `pour` implementation accessible as `pour/opt` to reduce time needed for insertions. I need to work on this, do some more testing myself, which is why I'm creating only a draft PR.

**Author(s)**

@rbberger  (Temple U)

**Licensing**

By submitting this pull request, I agree, that my contribution will be included in LAMMPS and redistributed under either the GNU General Public License version 2 (GPL v2) or the GNU Lesser General Public License version 2.1 (LGPL v2.1).

**Backward Compatibility**

needs testing, some folks from SNL have been testing it

**Implementation Notes**

Adds a generic cell list implementation to the Granular package which is the data structure used to reduce the number atoms checked during insertion.

**Post Submission Checklist**

_Please check the fields below as they are completed **after** the pull request has been submitted_

- [ ] The feature or features in this pull request is complete
- [ ] Licensing information is complete
- [ ] Corresponding author information is complete
- [ ] The source code follows the LAMMPS formatting guidelines
- [ ] Suitable new documentation files and/or updates to the existing docs are included
- [ ] The added/updated documentation is integrated and tested with the documentation build system
- [ ] The feature has been verified to work with the conventional build system
- [ ] The feature has been verified to work with the CMake based build system
- [ ] A package specific README file has been included or updated
- [ ] One or more example input decks are included

**Further Information, Files, and Links**

Motivated by my previoius work I did in my PhD thesis a long, long time ago.

",12007030
42,2019-01-21T19:37:35Z,2020-02-05T18:54:57Z,,,"## Purpose

Enables comm style tiled to use multiple cutoff lengths to communicate ghosts in the borders function.

## Author(s)

Adrian Diaz (University of Florida)

## Backward Compatibility

Clear of Conflict

## Implementation Notes

Additional sendbox arrays are defined, allocated, and then defined using the multiple cutoffs available in cuttype from the Neighbor class. The changes were tested with a lead tellurium/ lead selenium interface model using both single and multi settings.


",12007030
43,2020-03-22T02:43:46Z,2020-03-22T03:47:13Z,,,"### Pull Request Prelude

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed

The `login`.`userid` column should be unique to prevent 3rd party tools from creating multiple accounts with identical user name.

**Replaces PR:** #2169

**Issues addressed:** None.


<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
44,2020-03-22T01:22:01Z,2020-03-22T03:45:56Z,,,"### Pull Request Prelude

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed

In #2583 the column size of `ipbanlist`.`list` was changed to 13 to match the server specific format. @pazkero [mentioned](https://github.com/HerculesWS/Hercules/pull/2583#issuecomment-586376498) that custom code may uses a complete IP for bans. Thus the column size should be expanded at least to 15.
To enable custom code to even use IPv6 addresses it should be expanded to 39.

**Issues addressed:** #2631 


<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
45,2020-03-19T03:55:47Z,2020-03-19T03:55:47Z,,,"### Pull Request Prelude

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed
Update packets table.
Update shuffle packets and packet keys.
",7551429
46,2020-03-15T04:30:03Z,2020-03-19T07:49:28Z,,,"### Pull Request Prelude

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed

Liete mentioned that skills don't check if the equipped ammunition type is appropriate for equipped weapon and thus can be cast with wrong ammunition type equipped.

> Liete
> Hello.
> Can anyone help me out with this issue:
> I have set certain skill - Spread Shot to be working with grenade launchers, but there is a problem it uses both bullets and grenades be it shotgun or launcher equipped.

The actual problem is that you can equip bullets or grenades regardless of the equipped weapon type. This issue has already been reported: #2579
Since this needs some more information before completely get fixed this PR is a quick workaround for the time being.

**Issues addressed:** #2661, Partially #2579


<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
47,2020-03-13T06:28:24Z,2020-03-16T11:42:29Z,,,"### Pull Request Prelude

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed

Add 7 new status changes and use them for the related items.

**Replaces PR:** #1177

**Issues addressed:** None.


<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
48,2020-03-13T06:06:57Z,2020-03-14T22:05:30Z,,,"### Pull Request Prelude

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed

Currently the auto-cast related code is a mess.
 * We have `map_session_data->state.autocast` which is used to temporarily flag a skill as auto-cast for skills cast by `bAutoSpell*` bonuses or by Auto Shadow Spell. It's also (mis)used to prevent damage reflection from infinite looping.
 * We have `map_session_data->state.abra_flag` which isn't actually used. It's just set when casting Abracadabra or Improvised Song, but then never used for validation.
 * We have `map_session_data->skillitem` and `map_session_data->skillitemlv` which hold the auto-cast skill's ID and level. `map_session_data->skillitem` is misused to validate auto-casting all over the code.
 * As of late we have the `itemskill()` script command related states and helper variables.
 * Unsetting/validating the auto-cast data in the right place currently is more likely gambling.

\------------------------------------------------------------------------------------------------------------------

I spent some days in getting into the subject and cleaned it up as far as possible.
 * I added an enumeration for auto-cast types to be able to handle each one separately and use those types for validation instead of the auto-cast skill's ID.
 * I added a structure to unify all auto-cast related data in one place.
 * I added a function which validates the plausibility of auto-cast related data.
 * I revised where and when `pc_autocast_clear()` (former `pc_itemskill_clear()`) gets called.
 * I removed obsolete code parts.
 * I made skills cast by Improvised Song ignore all requirements.


**Issues addressed:** #1211


<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
49,2020-03-12T21:34:13Z,2020-03-12T22:46:42Z,,,"### Pull Request Prelude

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed

Using `ITEMINFO_NAME` or `ITEMINFO_AEGISNAME` in `getiteminfo()` script command causes an overflowing pointer error when the respective stack element gets freed.

> [Error]: Memory manager: args of aFree 0x052B7B62 is overflowed pointer ...\src\map\script.c line 3774

Therefore `script_pushstrcopy()` should be used instead of `script_pushstr()` to push the item's name to the script stack.

**Issues addressed:** None.


<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
50,2020-03-11T17:01:09Z,2020-03-11T23:56:09Z,,,"### Pull Request Prelude

<!-- Thank you for working on improving Hercules! -->
<!-- Please complete these steps and check the following boxes by putting an `x`
     inside the [brackets] before filing your Pull Request. -->

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed

The `StringBuf` in `npc_expanded_barter_fromsql()` function isn't freed if the statement preparation/execution fails and thus generates a memory leak.

**Issues addressed:** None.


<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
51,2020-03-09T15:23:47Z,2020-03-11T23:55:46Z,,,"
<!-- Before you continue, please change ""base: stable"" to ""base: master"" and
     enable the setting ""[√] Allow edits from maintainers."" when creating your
     pull request if you have not already enabled it. -->

<!-- Note: Lines with this <!-- syntax are comments and will not be visible in
     your pull request. You can safely ignore or remove them. -->

### Pull Request Prelude

<!-- Thank you for working on improving Hercules! -->
<!-- Please complete these steps and check the following boxes by putting an `x`
     inside the [brackets] before filing your Pull Request. -->

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed

<!-- Describe the changes that this pull request makes. -->
- refactor mapflag related codes
- rearranged the codes based on mapflag index (easier for future to find and refer?)
- added missing mapflags.  
```
	mf_nomapchannelautojoin:    61
	mf_noknockback:             62
	mf_cvc:                     63
	mf_src4instance             64
```

**Issues addressed:** <!-- Write here the issue number, if any. -->
none

<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
52,2020-03-07T21:26:57Z,2020-03-09T12:25:56Z,,,"
<!-- Before you continue, please change ""base: stable"" to ""base: master"" and
     enable the setting ""[√] Allow edits from maintainers."" when creating your
     pull request if you have not already enabled it. -->

<!-- Note: Lines with this <!-- syntax are comments and will not be visible in
     your pull request. You can safely ignore or remove them. -->

### Pull Request Prelude

<!-- Thank you for working on improving Hercules! -->
<!-- Please complete these steps and check the following boxes by putting an `x`
     inside the [brackets] before filing your Pull Request. -->

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed

<!-- Describe the changes that this pull request makes. -->
- mapflag to disable pet, and force return to egg.
- allow to set `mf_nopet` mapflag at any maps.

**Issues addressed:** <!-- Write here the issue number, if any. -->
Enable to control pet restriction in any maps, not just `mf_gvg` or `mf_gvg_castle` maps.

<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
53,2020-03-07T14:31:12Z,2020-03-08T03:44:55Z,,,"
<!-- Before you continue, please change ""base: stable"" to ""base: master"" and
     enable the setting ""[√] Allow edits from maintainers."" when creating your
     pull request if you have not already enabled it. -->

<!-- Note: Lines with this <!-- syntax are comments and will not be visible in
     your pull request. You can safely ignore or remove them. -->

### Pull Request Prelude

<!-- Thank you for working on improving Hercules! -->
<!-- Please complete these steps and check the following boxes by putting an `x`
     inside the [brackets] before filing your Pull Request. -->

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed

<!-- Describe the changes that this pull request makes. -->
- Enable user to detect ""used"" item_db (happen when server has custom item_db that clashed with latest update from Herc if any)
- able to detect duplicated items where inherit field aren't used.
- Enable user to detect ""duplicated"" item_db (happen when user aren't aware of multiple duplicated entries in the past, only happen if `inherit: true` aren't used.)
- Encourage user to use `inherit: true` field for their custom changes to existing item_db.

**Issues addressed:** <!-- Write here the issue number, if any. -->
Detect whichever item_db ID are currently clashed with each other (if any)
Lesser duplicated entries of item_db, especially server who has alot custom items.

<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
54,2020-03-01T14:22:55Z,2020-03-07T19:09:17Z,,,"<!-- Before you continue, please change ""base: stable"" to ""base: master"" and
     enable the setting ""[√] Allow edits from maintainers."" when creating your
     pull request if you have not already enabled it. -->

<!-- Note: Lines with this <!-- syntax are comments and will not be visible in
     your pull request. You can safely ignore or remove them. -->

### Pull Request Prelude

<!-- Thank you for working on improving Hercules! -->
<!-- Please complete these steps and check the following boxes by putting an `x`
     inside the [brackets] before filing your Pull Request. -->

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.


### Changes Proposed

<!-- Describe the changes that this pull request makes. -->

Since macro is used in message, I believe we can't move it to messages.conf yet, and it will display the format specifier instead of value

**Issues addressed:** <!-- Write here the issue number, if any. -->
None

<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
55,2020-02-22T00:41:12Z,2020-03-13T09:08:03Z,,,"### Pull Request Prelude

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed

 * Fix the issue, where not even the fake name shows up, when using `@fakename` in RE clients.
 * Add parameter `options` to `@fakename`, to be able to select which names will be displayed.

**Replaces PR:** #2168

**Issues addressed:** #1966


<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
56,2019-12-26T08:28:25Z,2020-03-13T09:04:49Z,,,"<!-- Before you continue, please change ""base: stable"" to ""base: master"" and
     enable the setting ""[√] Allow edits from maintainers."" when creating your
     pull request if you have not already enabled it. -->

<!-- Note: Lines with this <!-- syntax are comments and will not be visible in
     your pull request. You can safely ignore or remove them. -->

### Pull Request Prelude

<!-- Thank you for working on improving Hercules! -->
<!-- Please complete these steps and check the following boxes by putting an `x`
     inside the [brackets] before filing your Pull Request. -->

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed

<!-- Describe the changes that this pull request makes. -->
* Added enumerations for pet hunger/intimacy levels
* Added value capping to `pet_set_intimate()` function.
* Adjusted pet catch rate calculation. (Thanks to @hemagx.)
* Adjusted pet intimacy calculation when feeding. (Thanks to @hemagx.)
* Made `pet_hungry_timer` only be added if a pet's `HungerDelay` is greater than 0.
* Added a `HungerDelay` validation to `pet_hungry()` function.
* Added a base rate validation to `pet_target_check()` function.
* Added a monster ID validation to `pet_read_db_sub()` function.
* Removed `SpriteName` field from pet DB.
* Changed `EggItem` field in pet DB to be mandatory.
* Added default values and limits to pet DB fields.
* Added new field `HungerDecrement` to pet DB.
* Added new field `Intimacy.StarvingDelay` to pet DB.
* Added new field `Intimacy.StarvingDecrement` to pet DB.
* Removed `pet_hungry_friendly_decrease` config setting.
* Increased `MAX_MOB_DB` to 22000.
* Added some layout changes to the pet DB file headers. (entry structure)
* Added pet DB documentation file. (doc/pet_db.txt)
* Removed fields from pet DB where default values can be used.
* Added intimacy validation to pet DB `EquipScript` fields.
* Removed `pet_equip_min_friendly` config setting.
* Adjusted `inter_pet_tosql()` and `inter_pet_fromsql()` functions to use prepared statements.
* Added `pet_set_hunger()` function.
* Applied code style to touched functions in src/char/int_pet.c.
* Applied code style to touched functions in src/map/atcommand.c.
* Applied code style to touched functions in src/map/clif.c.
* Applied code style to touched functions in src/map/pc.c.
* Applied code style to touched functions in src/map/pet.c.
* Applied code style to touched functions in src/map/script.c.
* Applied code style to pet related part of `status_calc_pc_()` function.
* Won't apply code style to touched functions in src/map/unit.c, because of https://github.com/HerculesWS/Hercules/pull/2546.

**Issues addressed:** #2434. #303


<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
57,2019-12-14T22:05:37Z,2020-03-08T14:47:18Z,,,"<!-- Before you continue, please change ""base: stable"" to ""base: master"" and
     enable the setting ""[√] Allow edits from maintainers."" when creating your
     pull request if you have not already enabled it. -->

<!-- Note: Lines with this <!-- syntax are comments and will not be visible in
     your pull request. You can safely ignore or remove them. -->

### Pull Request Prelude

<!-- Thank you for working on improving Hercules! -->
<!-- Please complete these steps and check the following boxes by putting an `x`
     inside the [brackets] before filing your Pull Request. -->

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed
In my opinion it's pointless to have two script commands, which do the same thing in different ways.
That's why I'd like to deprecate `set()` completely, as already mentioned in doc/script_commands.txt, and where needed use `setd()` instead.

Modified `BUILDIN(setd)` to accept references to variables, too.
Marked `set()` as deprecated.
Updated doc/script_commands.txt.
Updated non-custom scripts to **not** use `set()` anymore. (Custom scripts will follow.)

**Issues addressed:** None.


<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
58,2019-12-08T09:49:46Z,2020-03-08T22:28:03Z,,,"<!-- Before you continue, please change ""base: stable"" to ""base: master"" and
     enable the setting ""[√] Allow edits from maintainers."" when creating your
     pull request if you have not already enabled it. -->

<!-- Note: Lines with this <!-- syntax are comments and will not be visible in
     your pull request. You can safely ignore or remove them. -->

### Pull Request Prelude

<!-- Thank you for working on improving Hercules! -->
<!-- Please complete these steps and check the following boxes by putting an `x`
     inside the [brackets] before filing your Pull Request. -->

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed
There's many and several player, homunculus, mercenary and elemental natural heal behaviors which was either designed or assumed based on guesses, wrong calculations on unreliable player sources, this pull request aims to fully fix it and it was based on heavy aegis research on different episodes.
(EP 8 (Pre-trans), EP 9 and 10 (After trans), EP 14.3 (Renewal)

the changes proposed is as the following
#### Finished Changes
* Removal of several unused variables from struct regen_data
* Change naming of misleading member names in struct regen_data
* Change the HP/SP heal frequency rate from a base of 1 to a base of 100, as some skills increase in percentages
* Fixing castle owning natural heal bonus, as it was only applied when players moves to castle, disregarding the case of when enemy guild take over a castle
* Removal of unsigned short hp/sp heal amounts as it made calculation more difficult and code messy, the final value is still capped however as older clients can't process anything further UINT16_MAX for those values
* Rewrite status_calc_regen and status_calc_regen and turn them into separate sub functions based on object type as not all objects benefit of same bonuses and to disregard mega switches.
* Fix status effects that was affecting several object types while it should only affect specific objects type (Player, Homu, Mercenary, Elemental)
* Fixed several item effects that was affecting regen rate instead of regen values, possibly a misunderstanding of the meaning of rate as it changes heal frequency instead of heal amounts
* Correcting how heal rate is calculated as it's a cumulative percentage not a summed one, with this also fixed the order to match Aegis one
* Implemented the correct different heal intervals for each object type, previously we only had Player and Homunculs, and homunclus heal rates was wrongly assumed
* Fix homunculus brain surgery skill effect as it should affect heal frequency not heal amounts
* Aegis puts a limit on how fast a heal interval can be, however Hercules doesn't, this is implemented and fixed within this PR.
* Fixed Tension Relax behavior as it was increasing HP regeneration rate when overweight instead of just allowing it, and also allowed SP regeneration when it should not.
* Fixed Magnificant increasing HP regeneration rate, it was wrongly assumed that it was removed in renewal when it was actually removed with Comodo update with the new HP regeneration formula
* Fixed HAMI_SKIN affecting HP heal amounts instead of HP regeneration rate

<!-- Describe the changes that this pull request makes. -->

**Issues addressed:** <!-- Write here the issue number, if any. -->
None which I'm aware of right now, i will check issues when RP is complete and link them if applicable.

<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
59,2019-11-18T03:23:40Z,2020-03-08T14:54:11Z,,,"### Pull Request Prelude

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed
Add support for libbacktrace for logging call stack.
Current solution based on execinfo.h not works for hidden functions. And current hercules link flags hiding all functions.
Libbacktrace show stack based on debug information and not related to linkage flags.

Enabled for linux only. For macosx need update xcode project.",7551429
60,2019-05-14T17:58:33Z,2020-01-18T08:59:08Z,,,"<!-- Before you continue, please change ""base: stable"" to ""base: master"" and
     enable the setting ""[√] Allow edits from maintainers."" when creating your
     pull request if you have not already enabled it. -->

<!-- Note: Lines with this <!-- syntax are comments and will not be visible in
     your pull request. You can safely ignore or remove them. -->

### Pull Request Prelude

<!-- Thank you for working on improving Hercules! -->
<!-- Please complete these steps and check the following boxes by putting an `x`
     inside the [brackets] before filing your Pull Request. -->

- [x] I have followed [proper Hercules code styling][code].
- [x] I have read and understood the [contribution guidelines][cont] before making this PR.
- [x] I am aware that this PR may be closed if the above-mentioned criteria are not fulfilled.

### Changes Proposed
- `npc_duplicate(....)` duplicate any existing npc.
- `npc_duplicate_remove(...)` will remove any existing NPC other than itself.

Recently [kRO seem like added an item that will create a Treasure Chest NPC](https://forum.gamer.com.tw/C.php?bsn=4212&snA=421473&tnum=1&subbsn=23) nearby player to retrieve item. 
<details>

1. click on the item
![consume item](https://i.imgur.com/yxezZaU.jpg)

2. create a npc, talk to it, select to consume 1 key or 10 keys.
![create npc](https://i.imgur.com/ZiXqZOK.jpg)

3. obtain item
![obtain item](https://i.imgur.com/0x27CjF.jpg)

</details>

Anyway, its a useful script command.
Original src :  https://github.com/dastgirp/HPM-Plugins/blob/master/src/plugins/npc-duplicate.c

**Issues addressed:** <!-- Write here the issue number, if any. -->
none

**Known Issue:**
https://github.com/dastgirp/HPM-Plugins/issues/40 
Not sure if this issue still persists, cant seem to duplicate this issue for now.

<!-- You can safely ignore the links below:  -->

[cont]: https://github.com/HerculesWS/Hercules/blob/master/CONTRIBUTING.md
[code]: https://github.com/HerculesWS/Hercules/wiki/Coding-Style
",7551429
